date,dept_id,weekday,month,year,snap_CA,is_event,event_count,is_cultural_event,is_national_event,is_religious_event,is_sport_event,sales_qty,sell_price
2011-11-12,FOODS_1,Saturday,11,2011,0,0,0,0,0,0,0,332,3.4403731343283583
2011-11-13,FOODS_1,Sunday,11,2011,0,0,0,0,0,0,0,475,3.4403731343283583
2011-11-14,FOODS_1,Monday,11,2011,0,0,0,0,0,0,0,227,3.4403731343283583
2011-11-15,FOODS_1,Tuesday,11,2011,0,0,0,0,0,0,0,247,3.4403731343283583
2011-11-16,FOODS_1,Wednesday,11,2011,0,0,0,0,0,0,0,246,3.4403731343283583
2011-11-17,FOODS_1,Thursday,11,2011,0,0,0,0,0,0,0,204,3.4403731343283583
2011-11-18,FOODS_1,Friday,11,2011,0,0,0,0,0,0,0,277,3.4403731343283583
2011-11-19,FOODS_1,Saturday,11,2011,0,0,0,0,0,0,0,378,3.4395522388059705
2011-11-20,FOODS_1,Sunday,11,2011,0,0,0,0,0,0,0,320,3.4395522388059705
2011-11-21,FOODS_1,Monday,11,2011,0,0,0,0,0,0,0,277,3.4395522388059705
2011-11-22,FOODS_1,Tuesday,11,2011,0,0,0,0,0,0,0,258,3.4395522388059705
2011-11-23,FOODS_1,Wednesday,11,2011,0,0,0,0,0,0,0,241,3.4395522388059705
2011-11-24,FOODS_1,Thursday,11,2011,0,1,1,0,1,0,0,235,3.4395522388059705
2011-11-25,FOODS_1,Friday,11,2011,0,0,0,0,0,0,0,295,3.4395522388059705
2011-11-26,FOODS_1,Saturday,11,2011,0,0,0,0,0,0,0,250,3.447313432835821
2011-11-27,FOODS_1,Sunday,11,2011,0,0,0,0,0,0,0,238,3.447313432835821
2011-11-28,FOODS_1,Monday,11,2011,0,0,0,0,0,0,0,265,3.447313432835821
2011-11-29,FOODS_1,Tuesday,11,2011,0,0,0,0,0,0,0,194,3.447313432835821
2011-11-30,FOODS_1,Wednesday,11,2011,0,0,0,0,0,0,0,285,3.447313432835821
2011-12-01,FOODS_1,Thursday,12,2011,1,0,0,0,0,0,0,285,3.447313432835821
2011-12-02,FOODS_1,Friday,12,2011,1,0,0,0,0,0,0,301,3.447313432835821
2011-12-03,FOODS_1,Saturday,12,2011,1,0,0,0,0,0,0,377,3.4489552238805974
2011-12-04,FOODS_1,Sunday,12,2011,1,0,0,0,0,0,0,376,3.4489552238805974
2011-12-05,FOODS_1,Monday,12,2011,1,0,0,0,0,0,0,237,3.4489552238805974
2011-12-06,FOODS_1,Tuesday,12,2011,1,0,0,0,0,0,0,276,3.4489552238805974
2011-12-07,FOODS_1,Wednesday,12,2011,1,0,0,0,0,0,0,314,3.4489552238805974
2011-12-08,FOODS_1,Thursday,12,2011,1,0,0,0,0,0,0,316,3.4489552238805974
2011-12-09,FOODS_1,Friday,12,2011,1,0,0,0,0,0,0,390,3.4489552238805974
2011-12-10,FOODS_1,Saturday,12,2011,1,0,0,0,0,0,0,371,3.451492537313433
2011-12-11,FOODS_1,Sunday,12,2011,0,0,0,0,0,0,0,369,3.451492537313433
2011-12-12,FOODS_1,Monday,12,2011,0,0,0,0,0,0,0,335,3.451492537313433
2011-12-13,FOODS_1,Tuesday,12,2011,0,0,0,0,0,0,0,379,3.451492537313433
2011-12-14,FOODS_1,Wednesday,12,2011,0,0,0,0,0,0,0,344,3.451492537313433
2011-12-15,FOODS_1,Thursday,12,2011,0,0,0,0,0,0,0,466,3.451492537313433
2011-12-16,FOODS_1,Friday,12,2011,0,0,0,0,0,0,0,371,3.451492537313433
2011-12-17,FOODS_1,Saturday,12,2011,0,0,0,0,0,0,0,427,3.4554411764705883
2011-12-18,FOODS_1,Sunday,12,2011,0,0,0,0,0,0,0,398,3.4554411764705883
2011-12-19,FOODS_1,Monday,12,2011,0,0,0,0,0,0,0,353,3.4554411764705883
2011-12-20,FOODS_1,Tuesday,12,2011,0,0,0,0,0,0,0,339,3.4554411764705883
2011-12-21,FOODS_1,Wednesday,12,2011,0,0,0,0,0,0,0,375,3.4554411764705883
2011-12-22,FOODS_1,Thursday,12,2011,0,0,0,0,0,0,0,333,3.4554411764705883
2011-12-23,FOODS_1,Friday,12,2011,0,0,0,0,0,0,0,520,3.4554411764705883
2011-12-24,FOODS_1,Saturday,12,2011,0,0,0,0,0,0,0,457,3.4375182481751825
2011-12-25,FOODS_1,Sunday,12,2011,0,1,1,0,1,0,0,0,3.4375182481751825
2011-12-26,FOODS_1,Monday,12,2011,0,0,0,0,0,0,0,386,3.4375182481751825
2011-12-27,FOODS_1,Tuesday,12,2011,0,0,0,0,0,0,0,301,3.4375182481751825
2011-12-28,FOODS_1,Wednesday,12,2011,0,1,1,0,0,1,0,298,3.4375182481751825
2011-12-29,FOODS_1,Thursday,12,2011,0,0,0,0,0,0,0,238,3.4375182481751825
2011-12-30,FOODS_1,Friday,12,2011,0,0,0,0,0,0,0,288,3.4375182481751825
2011-12-31,FOODS_1,Saturday,12,2011,0,0,0,0,0,0,0,280,3.4136690647482015
2012-01-01,FOODS_1,Sunday,1,2012,1,1,1,0,1,0,0,297,3.4136690647482015
2012-01-02,FOODS_1,Monday,1,2012,1,0,0,0,0,0,0,306,3.4136690647482015
2012-01-03,FOODS_1,Tuesday,1,2012,1,0,0,0,0,0,0,324,3.4136690647482015
2012-01-04,FOODS_1,Wednesday,1,2012,1,0,0,0,0,0,0,254,3.4136690647482015
2012-01-05,FOODS_1,Thursday,1,2012,1,0,0,0,0,0,0,218,3.4136690647482015
2012-01-06,FOODS_1,Friday,1,2012,1,0,0,0,0,0,0,285,3.4136690647482015
2012-01-07,FOODS_1,Saturday,1,2012,1,1,1,0,0,1,0,385,3.4014893617021276
2012-01-08,FOODS_1,Sunday,1,2012,1,0,0,0,0,0,0,461,3.4014893617021276
2012-01-09,FOODS_1,Monday,1,2012,1,0,0,0,0,0,0,356,3.4014893617021276
2012-01-10,FOODS_1,Tuesday,1,2012,1,0,0,0,0,0,0,284,3.4014893617021276
2012-01-11,FOODS_1,Wednesday,1,2012,0,0,0,0,0,0,0,375,3.4014893617021276
2012-01-12,FOODS_1,Thursday,1,2012,0,0,0,0,0,0,0,268,3.4014893617021276
2012-01-13,FOODS_1,Friday,1,2012,0,0,0,0,0,0,0,271,3.4014893617021276
2012-01-14,FOODS_1,Saturday,1,2012,0,0,0,0,0,0,0,343,3.4088652482269506
2012-01-15,FOODS_1,Sunday,1,2012,0,0,0,0,0,0,0,426,3.4088652482269506
2012-01-16,FOODS_1,Monday,1,2012,0,1,1,0,1,0,0,334,3.4088652482269506
2012-01-17,FOODS_1,Tuesday,1,2012,0,0,0,0,0,0,0,263,3.4088652482269506
2012-01-18,FOODS_1,Wednesday,1,2012,0,0,0,0,0,0,0,294,3.4088652482269506
2012-01-19,FOODS_1,Thursday,1,2012,0,0,0,0,0,0,0,309,3.4088652482269506
2012-01-20,FOODS_1,Friday,1,2012,0,0,0,0,0,0,0,315,3.4088652482269506
2012-01-21,FOODS_1,Saturday,1,2012,0,0,0,0,0,0,0,518,3.414609929078014
2012-01-22,FOODS_1,Sunday,1,2012,0,0,0,0,0,0,0,422,3.414609929078014
2012-01-23,FOODS_1,Monday,1,2012,0,0,0,0,0,0,0,355,3.414609929078014
2012-01-24,FOODS_1,Tuesday,1,2012,0,0,0,0,0,0,0,347,3.414609929078014
2012-01-25,FOODS_1,Wednesday,1,2012,0,0,0,0,0,0,0,367,3.414609929078014
2012-01-26,FOODS_1,Thursday,1,2012,0,0,0,0,0,0,0,286,3.414609929078014
2012-01-27,FOODS_1,Friday,1,2012,0,0,0,0,0,0,0,320,3.414609929078014
2012-01-28,FOODS_1,Saturday,1,2012,0,0,0,0,0,0,0,465,3.4241134751773052
2012-01-29,FOODS_1,Sunday,1,2012,0,0,0,0,0,0,0,513,3.4241134751773052
2012-01-30,FOODS_1,Monday,1,2012,0,0,0,0,0,0,0,371,3.4241134751773052
2012-01-31,FOODS_1,Tuesday,1,2012,0,0,0,0,0,0,0,461,3.4241134751773052
2012-02-01,FOODS_1,Wednesday,2,2012,1,0,0,0,0,0,0,427,3.4241134751773052
2012-02-02,FOODS_1,Thursday,2,2012,1,0,0,0,0,0,0,393,3.4241134751773052
2012-02-03,FOODS_1,Friday,2,2012,1,0,0,0,0,0,0,442,3.4241134751773052
2012-02-04,FOODS_1,Saturday,2,2012,1,0,0,0,0,0,0,605,3.4258865248226953
2012-02-05,FOODS_1,Sunday,2,2012,1,1,1,0,0,0,1,540,3.4258865248226953
2012-02-06,FOODS_1,Monday,2,2012,1,0,0,0,0,0,0,360,3.4258865248226953
2012-02-07,FOODS_1,Tuesday,2,2012,1,0,0,0,0,0,0,388,3.4258865248226953
2012-02-08,FOODS_1,Wednesday,2,2012,1,0,0,0,0,0,0,357,3.4258865248226953
2012-02-09,FOODS_1,Thursday,2,2012,1,0,0,0,0,0,0,450,3.4258865248226953
2012-02-10,FOODS_1,Friday,2,2012,1,0,0,0,0,0,0,497,3.4258865248226953
2012-02-11,FOODS_1,Saturday,2,2012,0,0,0,0,0,0,0,607,3.4258865248226953
2012-02-12,FOODS_1,Sunday,2,2012,0,0,0,0,0,0,0,512,3.4258865248226953
2012-02-13,FOODS_1,Monday,2,2012,0,0,0,0,0,0,0,661,3.4258865248226953
2012-02-14,FOODS_1,Tuesday,2,2012,0,1,1,1,0,0,0,488,3.4258865248226953
2012-02-15,FOODS_1,Wednesday,2,2012,0,0,0,0,0,0,0,338,3.4258865248226953
2012-02-16,FOODS_1,Thursday,2,2012,0,0,0,0,0,0,0,311,3.4258865248226953
2012-02-17,FOODS_1,Friday,2,2012,0,0,0,0,0,0,0,353,3.4258865248226953
2012-02-18,FOODS_1,Saturday,2,2012,0,0,0,0,0,0,0,488,3.4258865248226953
2012-02-19,FOODS_1,Sunday,2,2012,0,0,0,0,0,0,0,441,3.4258865248226953
2012-02-20,FOODS_1,Monday,2,2012,0,1,1,0,1,0,0,482,3.4258865248226953
2012-02-21,FOODS_1,Tuesday,2,2012,0,0,0,0,0,0,0,342,3.4258865248226953
2012-02-22,FOODS_1,Wednesday,2,2012,0,1,1,0,0,1,0,311,3.4258865248226953
2012-02-23,FOODS_1,Thursday,2,2012,0,0,0,0,0,0,0,295,3.4258865248226953
2012-02-24,FOODS_1,Friday,2,2012,0,0,0,0,0,0,0,409,3.4258865248226953
2012-02-25,FOODS_1,Saturday,2,2012,0,0,0,0,0,0,0,388,3.4258865248226953
2012-02-26,FOODS_1,Sunday,2,2012,0,0,0,0,0,0,0,542,3.4258865248226953
2012-02-27,FOODS_1,Monday,2,2012,0,0,0,0,0,0,0,362,3.4258865248226953
2012-02-28,FOODS_1,Tuesday,2,2012,0,0,0,0,0,0,0,354,3.4258865248226953
2012-02-29,FOODS_1,Wednesday,2,2012,0,1,1,0,0,1,0,347,3.4258865248226953
2012-03-01,FOODS_1,Thursday,3,2012,1,0,0,0,0,0,0,435,3.4258865248226953
2012-03-02,FOODS_1,Friday,3,2012,1,0,0,0,0,0,0,370,3.4258865248226953
2012-03-03,FOODS_1,Saturday,3,2012,1,0,0,0,0,0,0,475,3.3716107382550335
2012-03-04,FOODS_1,Sunday,3,2012,1,0,0,0,0,0,0,443,3.3716107382550335
2012-03-05,FOODS_1,Monday,3,2012,1,0,0,0,0,0,0,405,3.3716107382550335
2012-03-06,FOODS_1,Tuesday,3,2012,1,0,0,0,0,0,0,371,3.3716107382550335
2012-03-07,FOODS_1,Wednesday,3,2012,1,0,0,0,0,0,0,389,3.3716107382550335
2012-03-08,FOODS_1,Thursday,3,2012,1,1,1,0,0,1,0,419,3.3716107382550335
2012-03-09,FOODS_1,Friday,3,2012,1,0,0,0,0,0,0,391,3.3716107382550335
2012-03-10,FOODS_1,Saturday,3,2012,1,0,0,0,0,0,0,495,3.4043790849673203
2012-03-11,FOODS_1,Sunday,3,2012,0,0,0,0,0,0,0,544,3.4043790849673203
2012-03-12,FOODS_1,Monday,3,2012,0,0,0,0,0,0,0,385,3.4043790849673203
2012-03-13,FOODS_1,Tuesday,3,2012,0,0,0,0,0,0,0,377,3.4043790849673203
2012-03-14,FOODS_1,Wednesday,3,2012,0,0,0,0,0,0,0,453,3.4043790849673203
2012-03-15,FOODS_1,Thursday,3,2012,0,0,0,0,0,0,0,408,3.4043790849673203
2012-03-16,FOODS_1,Friday,3,2012,0,0,0,0,0,0,0,404,3.4043790849673203
2012-03-17,FOODS_1,Saturday,3,2012,0,1,1,1,0,0,0,520,3.4051633986928107
2012-03-18,FOODS_1,Sunday,3,2012,0,0,0,0,0,0,0,441,3.4051633986928107
2012-03-19,FOODS_1,Monday,3,2012,0,0,0,0,0,0,0,338,3.4051633986928107
2012-03-20,FOODS_1,Tuesday,3,2012,0,0,0,0,0,0,0,291,3.4051633986928107
2012-03-21,FOODS_1,Wednesday,3,2012,0,0,0,0,0,0,0,380,3.4051633986928107
2012-03-22,FOODS_1,Thursday,3,2012,0,0,0,0,0,0,0,416,3.4051633986928107
2012-03-23,FOODS_1,Friday,3,2012,0,0,0,0,0,0,0,424,3.4051633986928107
2012-03-24,FOODS_1,Saturday,3,2012,0,0,0,0,0,0,0,507,3.393961038961039
2012-03-25,FOODS_1,Sunday,3,2012,0,0,0,0,0,0,0,590,3.393961038961039
2012-03-26,FOODS_1,Monday,3,2012,0,0,0,0,0,0,0,439,3.393961038961039
2012-03-27,FOODS_1,Tuesday,3,2012,0,0,0,0,0,0,0,341,3.393961038961039
2012-03-28,FOODS_1,Wednesday,3,2012,0,0,0,0,0,0,0,359,3.393961038961039
2012-03-29,FOODS_1,Thursday,3,2012,0,0,0,0,0,0,0,366,3.393961038961039
2012-03-30,FOODS_1,Friday,3,2012,0,0,0,0,0,0,0,469,3.393961038961039
2012-03-31,FOODS_1,Saturday,3,2012,0,0,0,0,0,0,0,454,3.382903225806452
2012-04-01,FOODS_1,Sunday,4,2012,1,0,0,0,0,0,0,552,3.382903225806452
2012-04-02,FOODS_1,Monday,4,2012,1,0,0,0,0,0,0,448,3.382903225806452
2012-04-03,FOODS_1,Tuesday,4,2012,1,0,0,0,0,0,0,519,3.382903225806452
2012-04-04,FOODS_1,Wednesday,4,2012,1,0,0,0,0,0,0,434,3.382903225806452
2012-04-05,FOODS_1,Thursday,4,2012,1,0,0,0,0,0,0,539,3.382903225806452
2012-04-06,FOODS_1,Friday,4,2012,1,0,0,0,0,0,0,718,3.382903225806452
2012-04-07,FOODS_1,Saturday,4,2012,1,0,0,0,0,0,0,961,3.3751612903225805
2012-04-08,FOODS_1,Sunday,4,2012,1,1,1,1,0,0,0,692,3.3751612903225805
2012-04-09,FOODS_1,Monday,4,2012,1,0,0,0,0,0,0,388,3.3751612903225805
2012-04-10,FOODS_1,Tuesday,4,2012,1,0,0,0,0,0,0,312,3.3751612903225805
2012-04-11,FOODS_1,Wednesday,4,2012,0,0,0,0,0,0,0,403,3.3751612903225805
2012-04-12,FOODS_1,Thursday,4,2012,0,0,0,0,0,0,0,333,3.3751612903225805
2012-04-13,FOODS_1,Friday,4,2012,0,0,0,0,0,0,0,418,3.3751612903225805
2012-04-14,FOODS_1,Saturday,4,2012,0,1,1,0,0,1,0,461,3.360967741935484
2012-04-15,FOODS_1,Sunday,4,2012,0,1,1,0,0,1,0,373,3.360967741935484
2012-04-16,FOODS_1,Monday,4,2012,0,0,0,0,0,0,0,334,3.360967741935484
2012-04-17,FOODS_1,Tuesday,4,2012,0,0,0,0,0,0,0,392,3.360967741935484
2012-04-18,FOODS_1,Wednesday,4,2012,0,0,0,0,0,0,0,331,3.360967741935484
2012-04-19,FOODS_1,Thursday,4,2012,0,0,0,0,0,0,0,294,3.360967741935484
2012-04-20,FOODS_1,Friday,4,2012,0,0,0,0,0,0,0,290,3.360967741935484
2012-04-21,FOODS_1,Saturday,4,2012,0,0,0,0,0,0,0,377,3.360967741935484
2012-04-22,FOODS_1,Sunday,4,2012,0,0,0,0,0,0,0,383,3.360967741935484
2012-04-23,FOODS_1,Monday,4,2012,0,0,0,0,0,0,0,311,3.360967741935484
2012-04-24,FOODS_1,Tuesday,4,2012,0,0,0,0,0,0,0,291,3.360967741935484
2012-04-25,FOODS_1,Wednesday,4,2012,0,0,0,0,0,0,0,316,3.360967741935484
2012-04-26,FOODS_1,Thursday,4,2012,0,0,0,0,0,0,0,334,3.360967741935484
2012-04-27,FOODS_1,Friday,4,2012,0,0,0,0,0,0,0,380,3.360967741935484
2012-04-28,FOODS_1,Saturday,4,2012,0,0,0,0,0,0,0,392,3.358387096774193
2012-04-29,FOODS_1,Sunday,4,2012,0,0,0,0,0,0,0,382,3.358387096774193
2012-04-30,FOODS_1,Monday,4,2012,0,0,0,0,0,0,0,267,3.358387096774193
2012-05-01,FOODS_1,Tuesday,5,2012,1,0,0,0,0,0,0,324,3.358387096774193
2012-05-02,FOODS_1,Wednesday,5,2012,1,0,0,0,0,0,0,341,3.358387096774193
2012-05-03,FOODS_1,Thursday,5,2012,1,0,0,0,0,0,0,346,3.358387096774193
2012-05-04,FOODS_1,Friday,5,2012,1,0,0,0,0,0,0,447,3.358387096774193
2012-05-05,FOODS_1,Saturday,5,2012,1,1,1,1,0,0,0,420,3.3542580645161286
2012-05-06,FOODS_1,Sunday,5,2012,1,0,0,0,0,0,0,379,3.3542580645161286
2012-05-07,FOODS_1,Monday,5,2012,1,0,0,0,0,0,0,378,3.3542580645161286
2012-05-08,FOODS_1,Tuesday,5,2012,1,0,0,0,0,0,0,379,3.3542580645161286
2012-05-09,FOODS_1,Wednesday,5,2012,1,0,0,0,0,0,0,338,3.3542580645161286
2012-05-10,FOODS_1,Thursday,5,2012,1,0,0,0,0,0,0,359,3.3542580645161286
2012-05-11,FOODS_1,Friday,5,2012,0,0,0,0,0,0,0,379,3.3542580645161286
2012-05-12,FOODS_1,Saturday,5,2012,0,0,0,0,0,0,0,436,3.3542580645161286
2012-05-13,FOODS_1,Sunday,5,2012,0,1,1,1,0,0,0,359,3.3542580645161286
2012-05-14,FOODS_1,Monday,5,2012,0,0,0,0,0,0,0,267,3.3542580645161286
2012-05-15,FOODS_1,Tuesday,5,2012,0,0,0,0,0,0,0,244,3.3542580645161286
2012-05-16,FOODS_1,Wednesday,5,2012,0,0,0,0,0,0,0,352,3.3542580645161286
2012-05-17,FOODS_1,Thursday,5,2012,0,0,0,0,0,0,0,411,3.3542580645161286
2012-05-18,FOODS_1,Friday,5,2012,0,0,0,0,0,0,0,352,3.3542580645161286
2012-05-19,FOODS_1,Saturday,5,2012,0,0,0,0,0,0,0,449,3.3542580645161286
2012-05-20,FOODS_1,Sunday,5,2012,0,0,0,0,0,0,0,416,3.3542580645161286
2012-05-21,FOODS_1,Monday,5,2012,0,0,0,0,0,0,0,330,3.3542580645161286
2012-05-22,FOODS_1,Tuesday,5,2012,0,0,0,0,0,0,0,400,3.3542580645161286
2012-05-23,FOODS_1,Wednesday,5,2012,0,0,0,0,0,0,0,376,3.3542580645161286
2012-05-24,FOODS_1,Thursday,5,2012,0,0,0,0,0,0,0,418,3.3542580645161286
2012-05-25,FOODS_1,Friday,5,2012,0,0,0,0,0,0,0,463,3.3542580645161286
2012-05-26,FOODS_1,Saturday,5,2012,0,0,0,0,0,0,0,459,3.3681761006289306
2012-05-27,FOODS_1,Sunday,5,2012,0,0,0,0,0,0,0,461,3.3681761006289306
2012-05-28,FOODS_1,Monday,5,2012,0,1,1,0,1,0,0,447,3.3681761006289306
2012-05-29,FOODS_1,Tuesday,5,2012,0,0,0,0,0,0,0,356,3.3681761006289306
2012-05-30,FOODS_1,Wednesday,5,2012,0,0,0,0,0,0,0,427,3.3681761006289306
2012-05-31,FOODS_1,Thursday,5,2012,0,0,0,0,0,0,0,322,3.3681761006289306
2012-06-01,FOODS_1,Friday,6,2012,1,0,0,0,0,0,0,369,3.3681761006289306
2012-06-02,FOODS_1,Saturday,6,2012,1,0,0,0,0,0,0,508,3.368805031446541
2012-06-03,FOODS_1,Sunday,6,2012,1,0,0,0,0,0,0,453,3.368805031446541
2012-06-04,FOODS_1,Monday,6,2012,1,0,0,0,0,0,0,383,3.368805031446541
2012-06-05,FOODS_1,Tuesday,6,2012,1,0,0,0,0,0,0,440,3.368805031446541
2012-06-06,FOODS_1,Wednesday,6,2012,1,0,0,0,0,0,0,349,3.368805031446541
2012-06-07,FOODS_1,Thursday,6,2012,1,0,0,0,0,0,0,426,3.368805031446541
2012-06-08,FOODS_1,Friday,6,2012,1,0,0,0,0,0,0,409,3.368805031446541
2012-06-09,FOODS_1,Saturday,6,2012,1,0,0,0,0,0,0,438,3.3655
2012-06-10,FOODS_1,Sunday,6,2012,1,0,0,0,0,0,0,404,3.3655
2012-06-11,FOODS_1,Monday,6,2012,0,0,0,0,0,0,0,362,3.3655
2012-06-12,FOODS_1,Tuesday,6,2012,0,1,1,0,0,0,1,362,3.3655
2012-06-13,FOODS_1,Wednesday,6,2012,0,0,0,0,0,0,0,372,3.3655
2012-06-14,FOODS_1,Thursday,6,2012,0,0,0,0,0,0,0,394,3.3655
2012-06-15,FOODS_1,Friday,6,2012,0,0,0,0,0,0,0,454,3.3655
2012-06-16,FOODS_1,Saturday,6,2012,0,0,0,0,0,0,0,397,3.37944099378882
2012-06-17,FOODS_1,Sunday,6,2012,0,1,1,1,0,0,0,385,3.37944099378882
2012-06-18,FOODS_1,Monday,6,2012,0,0,0,0,0,0,0,388,3.37944099378882
2012-06-19,FOODS_1,Tuesday,6,2012,0,0,0,0,0,0,0,435,3.37944099378882
2012-06-20,FOODS_1,Wednesday,6,2012,0,0,0,0,0,0,0,348,3.37944099378882
2012-06-21,FOODS_1,Thursday,6,2012,0,1,1,0,0,0,1,346,3.37944099378882
2012-06-22,FOODS_1,Friday,6,2012,0,0,0,0,0,0,0,288,3.37944099378882
2012-06-23,FOODS_1,Saturday,6,2012,0,0,0,0,0,0,0,395,3.37944099378882
2012-06-24,FOODS_1,Sunday,6,2012,0,0,0,0,0,0,0,331,3.37944099378882
2012-06-25,FOODS_1,Monday,6,2012,0,0,0,0,0,0,0,353,3.37944099378882
2012-06-26,FOODS_1,Tuesday,6,2012,0,0,0,0,0,0,0,298,3.37944099378882
2012-06-27,FOODS_1,Wednesday,6,2012,0,0,0,0,0,0,0,328,3.37944099378882
2012-06-28,FOODS_1,Thursday,6,2012,0,0,0,0,0,0,0,379,3.37944099378882
2012-06-29,FOODS_1,Friday,6,2012,0,0,0,0,0,0,0,380,3.37944099378882
2012-06-30,FOODS_1,Saturday,6,2012,0,0,0,0,0,0,0,405,3.382901234567901
2012-07-01,FOODS_1,Sunday,7,2012,1,0,0,0,0,0,0,461,3.382901234567901
2012-07-02,FOODS_1,Monday,7,2012,1,0,0,0,0,0,0,346,3.382901234567901
2012-07-03,FOODS_1,Tuesday,7,2012,1,0,0,0,0,0,0,335,3.382901234567901
2012-07-04,FOODS_1,Wednesday,7,2012,1,1,1,0,1,0,0,389,3.382901234567901
2012-07-05,FOODS_1,Thursday,7,2012,1,0,0,0,0,0,0,331,3.382901234567901
2012-07-06,FOODS_1,Friday,7,2012,1,0,0,0,0,0,0,336,3.382901234567901
2012-07-07,FOODS_1,Saturday,7,2012,1,0,0,0,0,0,0,361,3.3630487804878046
2012-07-08,FOODS_1,Sunday,7,2012,1,0,0,0,0,0,0,462,3.3630487804878046
2012-07-09,FOODS_1,Monday,7,2012,1,0,0,0,0,0,0,371,3.3630487804878046
2012-07-10,FOODS_1,Tuesday,7,2012,1,0,0,0,0,0,0,419,3.3630487804878046
2012-07-11,FOODS_1,Wednesday,7,2012,0,0,0,0,0,0,0,340,3.3630487804878046
2012-07-12,FOODS_1,Thursday,7,2012,0,0,0,0,0,0,0,353,3.3630487804878046
2012-07-13,FOODS_1,Friday,7,2012,0,0,0,0,0,0,0,395,3.3630487804878046
2012-07-14,FOODS_1,Saturday,7,2012,0,0,0,0,0,0,0,390,3.3467469879518075
2012-07-15,FOODS_1,Sunday,7,2012,0,0,0,0,0,0,0,485,3.3467469879518075
2012-07-16,FOODS_1,Monday,7,2012,0,0,0,0,0,0,0,377,3.3467469879518075
2012-07-17,FOODS_1,Tuesday,7,2012,0,0,0,0,0,0,0,389,3.3467469879518075
2012-07-18,FOODS_1,Wednesday,7,2012,0,0,0,0,0,0,0,408,3.3467469879518075
2012-07-19,FOODS_1,Thursday,7,2012,0,0,0,0,0,0,0,548,3.3467469879518075
2012-07-20,FOODS_1,Friday,7,2012,0,1,1,0,0,1,0,409,3.3467469879518075
2012-07-21,FOODS_1,Saturday,7,2012,0,0,0,0,0,0,0,539,3.336385542168675
2012-07-22,FOODS_1,Sunday,7,2012,0,0,0,0,0,0,0,514,3.336385542168675
2012-07-23,FOODS_1,Monday,7,2012,0,0,0,0,0,0,0,404,3.336385542168675
2012-07-24,FOODS_1,Tuesday,7,2012,0,0,0,0,0,0,0,345,3.336385542168675
2012-07-25,FOODS_1,Wednesday,7,2012,0,0,0,0,0,0,0,476,3.336385542168675
2012-07-26,FOODS_1,Thursday,7,2012,0,0,0,0,0,0,0,367,3.336385542168675
2012-07-27,FOODS_1,Friday,7,2012,0,0,0,0,0,0,0,358,3.336385542168675
2012-07-28,FOODS_1,Saturday,7,2012,0,0,0,0,0,0,0,503,3.3259036144578316
2012-07-29,FOODS_1,Sunday,7,2012,0,0,0,0,0,0,0,441,3.3259036144578316
2012-07-30,FOODS_1,Monday,7,2012,0,0,0,0,0,0,0,375,3.3259036144578316
2012-07-31,FOODS_1,Tuesday,7,2012,0,0,0,0,0,0,0,378,3.3259036144578316
2012-08-01,FOODS_1,Wednesday,8,2012,1,0,0,0,0,0,0,453,3.3259036144578316
2012-08-02,FOODS_1,Thursday,8,2012,1,0,0,0,0,0,0,397,3.3259036144578316
2012-08-03,FOODS_1,Friday,8,2012,1,0,0,0,0,0,0,572,3.3259036144578316
2012-08-04,FOODS_1,Saturday,8,2012,1,0,0,0,0,0,0,584,3.3342261904761905
2012-08-05,FOODS_1,Sunday,8,2012,1,0,0,0,0,0,0,543,3.3342261904761905
2012-08-06,FOODS_1,Monday,8,2012,1,0,0,0,0,0,0,419,3.3342261904761905
2012-08-07,FOODS_1,Tuesday,8,2012,1,0,0,0,0,0,0,432,3.3342261904761905
2012-08-08,FOODS_1,Wednesday,8,2012,1,0,0,0,0,0,0,375,3.3342261904761905
2012-08-09,FOODS_1,Thursday,8,2012,1,0,0,0,0,0,0,358,3.3342261904761905
2012-08-10,FOODS_1,Friday,8,2012,1,0,0,0,0,0,0,464,3.3342261904761905
2012-08-11,FOODS_1,Saturday,8,2012,0,0,0,0,0,0,0,508,3.331309523809524
2012-08-12,FOODS_1,Sunday,8,2012,0,0,0,0,0,0,0,439,3.331309523809524
2012-08-13,FOODS_1,Monday,8,2012,0,0,0,0,0,0,0,401,3.331309523809524
2012-08-14,FOODS_1,Tuesday,8,2012,0,0,0,0,0,0,0,502,3.331309523809524
2012-08-15,FOODS_1,Wednesday,8,2012,0,0,0,0,0,0,0,454,3.331309523809524
2012-08-16,FOODS_1,Thursday,8,2012,0,0,0,0,0,0,0,427,3.331309523809524
2012-08-17,FOODS_1,Friday,8,2012,0,0,0,0,0,0,0,415,3.331309523809524
2012-08-18,FOODS_1,Saturday,8,2012,0,0,0,0,0,0,0,576,3.3329761904761908
2012-08-19,FOODS_1,Sunday,8,2012,0,1,1,0,0,1,0,590,3.3329761904761908
2012-08-20,FOODS_1,Monday,8,2012,0,0,0,0,0,0,0,471,3.3329761904761908
2012-08-21,FOODS_1,Tuesday,8,2012,0,0,0,0,0,0,0,435,3.3329761904761908
2012-08-22,FOODS_1,Wednesday,8,2012,0,0,0,0,0,0,0,349,3.3329761904761908
2012-08-23,FOODS_1,Thursday,8,2012,0,0,0,0,0,0,0,441,3.3329761904761908
